ind	protName	numOrthology
3918	YNL023C	75
3919	YNL024C	68
3920	YNL025C	86
3921	YNL027W	51
3922	YNL028W	0
3923	YNL029C	11
3924	YNL030W	96
3925	YNL032W	23
3926	YNL034W	0
3927	YNL035C	60
3928	YNL036W	36
3929	YNL037C	78
3930	YNL038W	4
3931	YNL039W	39
3932	YNL040W	60
3933	YNL041C	57
3934	YNL042W	4
3935	YNL044W	56
3936	YNL045W	81
3937	YNL046W	0
3938	YNL047C	5
3939	YNL048W	87
3940	YNL049C	7
3941	YNL050C	4
3942	YNL051W	12
3943	YNL052W	12
3944	YNL053W	41
3945	YNL054W	12
3946	YNL055C	80
3947	YNL056W	7
3948	YNL058C	5
3949	YNL061W	95
3950	YNL062C	84
3951	YNL063W	40
3952	YNL064C	98
3953	YNL065W	9
3954	YNL066W	5
3955	YNL068C	40
3956	YNL070W	13
3957	YNL071W	89
3958	YNL072W	88
3959	YNL073W	5
3960	YNL074C	0
3961	YNL075W	93
3962	YNL076W	2
3963	YNL077W	2
3964	YNL078W	2
3965	YNL079C	5
3966	YNL081C	26
3967	YNL082W	91
3968	YNL084C	17
3969	YNL085W	23
3970	YNL086W	3
3971	YNL087W	43
3972	YNL088W	96
3973	YNL090W	13
3974	YNL091W	10
3975	YNL092W	84
3976	YNL093W	2
3977	YNL094W	7
3978	YNL095C	4
3979	YNL096C	31
3980	YNL097C	56
3981	YNL098C	31
3982	YNL099C	15
3983	YNL100W	2
3984	YNL101W	61
3985	YNL102W	91
3986	YNL103W	4
3987	YNL104C	18
3988	YNL105W	0
3989	YNL106C	62
3990	YNL107W	84
3991	YNL109W	0
3992	YNL110C	70
3993	YNL112W	97
3994	YNL113W	73
3995	YNL116W	20
3996	YNL118C	40
3997	YNL119W	40
3998	YNL121C	64
3999	YNL122C	5
4000	YNL124W	55
4001	YNL125C	41
4002	YNL126W	53
4003	YNL127W	48
4004	YNL128W	30
4005	YNL129W	53
4006	YNL130C	50
4007	YNL131W	18
4008	YNL132W	94
4009	YNL133C	2
4010	YNL134C	21
4011	YNL135C	75
4012	YNL136W	43
4013	YNL137C	21
4014	YNL138W	79
4015	YNL138W-A	13
4016	YNL139C	81
4017	YNL140C	0
4018	YNL141W	79
4019	YNL142W	72
4020	YNL144C	2
4021	YNL145W	1
4022	YNL146W	0
4023	YNL147W	78
4024	YNL148C	74
4025	YNL151C	10
4026	YNL152W	16
4027	YNL153C	78
4028	YNL154C	57
4029	YNL155W	47
4030	YNL157W	1
4031	YNL158W	2
4032	YNL159C	2
4033	YNL160W	1
4034	YNL161W	89
4035	YNL163C	70
4036	YNL164C	4
4037	YNL165W	2
4038	YNL166C	3
4039	YNL167C	35
4040	YNL169C	87
4041	YNL171C	0
4042	YNL172W	53
4043	YNL173C	4
4044	YNL175C	24
4045	YNL176C	2
4046	YNL178W	97
4047	YNL180C	2
4048	YNL181W	40
4049	YNL182C	53
4050	YNL183C	15
4051	YNL185C	83
4052	YNL186W	21
4053	YNL187W	10
4054	YNL188W	0
4055	YNL189W	97
4056	YNL190W	4
4057	YNL191W	18
4058	YNL192W	20
4059	YNL193W	8
4060	YNL194C	2
4061	YNL196C	0
4062	YNL197C	12
4063	YNL199C	2
4064	YNL201C	74
4065	YNL202W	93
4066	YNL204C	4
4067	YNL205C	0
4068	YNL206C	12
4069	YNL207W	97
4070	YNL208W	2
4071	YNL210W	1
4072	YNL211C	4
4073	YNL212W	30
4074	YNL213C	5
4075	YNL214W	2
4076	YNL215W	13
4077	YNL216W	5
4078	YNL217W	26
4079	YNL218W	58
4080	YNL219C	81
4081	YNL220W	92
4082	YNL221C	62
4083	YNL222W	82
4084	YNL223W	71
4085	YNL224C	27
4086	YNL225C	2
4087	YNL226W	0
4088	YNL227C	89
4089	YNL228W	0
4090	YNL229C	53
4091	YNL230C	11
4092	YNL231C	25
4093	YNL232W	43
4094	YNL233W	22
4095	YNL234W	3
4096	YNL235C	0
4097	YNL236W	7
4098	YNL237W	15
4099	YNL238W	77
4100	YNL239W	56
4101	YNL241C	92
4102	YNL242W	24
4103	YNL243W	66
4104	YNL244C	90
4105	YNL245C	6
4106	YNL246W	20
4107	YNL248C	49
4108	YNL250W	85
4109	YNL251C	38
4110	YNL252C	53
4111	YNL253W	45
4112	YNL255C	80
4113	YNL257C	16
4114	YNL258C	5
4115	YNL259C	59
4116	YNL260C	20
4117	YNL261W	57
4118	YNL262W	91
4119	YNL263C	85
4120	YNL264C	13
4121	YNL265C	74
4122	YNL266W	0
4123	YNL267W	76
4124	YNL271C	74
4125	YNL272C	18
4126	YNL273W	51
4127	YNL275W	74
4128	YNL276C	0
4129	YNL277W	29
4130	YNL277W-A	0
4131	YNL278W	4
4132	YNL279W	18
4133	YNL280C	81
4134	YNL281W	4
4135	YNL282W	4
4136	YNL284C	77
4137	YNL284C-B	1
4138	YNL285W	0
4139	YNL286W	63
4140	YNL287W	95
4141	YNL288W	91
4142	YNL289W	19
4143	YNL290W	90
4144	YNL291C	16
4145	YNL292W	46
4146	YNL293W	49
4147	YNL295W	2
4148	YNL298W	32
4149	YNL300W	1
4150	YNL301C	95
4151	YNL304W	2
4152	YNL306W	10
4153	YNL307C	4
4154	YNL308C	66
4155	YNL309W	2
4156	YNL311C	3
4157	YNL312W	75
4158	YNL313C	83
4159	YNL314W	2
4160	YNL315C	56
4161	YNL316C	28
4162	YNL317W	64
4163	YNL318C	7
4164	YNL319W	0
4165	YNL320W	95
4166	YNL321W	31
4167	YNL323W	7
4168	YNL324W	0
4169	YNL326C	82
4170	YNL327W	2
4171	YNL328C	40
4172	YNL329C	63
4173	YNL330C	97
4174	YNL331C	27
4175	YNL333W	16
4176	YNL334C	4
4177	YNL336W	0
4178	YNL339C	0
4179	YNR001C	86
4180	YNR002C	8
4181	YNR003C	77
4182	YNR004W	0
4183	YNR005C	0
4184	YNR006W	58
4185	YNR007C	94
4186	YNR008W	70
4187	YNR009W	1
4188	YNR010W	2
4189	YNR011C	6
4190	YNR012W	78
4191	YNR013C	47
4192	YNR015W	81
4193	YNR016C	83
4194	YNR017W	65
4195	YNR018W	17
4196	YNR019W	57
4197	YNR022C	2
4198	YNR023W	52
4199	YNR024W	1
4200	YNR025C	0
4201	YNR026C	11
4202	YNR027W	25
4203	YNR028W	0
4204	YNR029C	67
4205	YNR030W	73
4206	YNR031C	40
4207	YNR032W	19
4208	YNR033W	32
4209	YNR034W	20
4210	YNR035C	81
4211	YNR036C	75
4212	YNR037C	26
4213	YNR039C	12
4214	YNR040W	4
4215	YNR041C	86
4216	YNR042W	0
4217	YNR043W	82
4218	YNR045W	2
4219	YNR046W	87
4220	YNR047W	44
4221	YNR048W	11
4222	YNR049C	2
4223	YNR050C	26
4224	YNR051C	38
4225	YNR052C	88
4226	YNR053C	94
4227	YNR054C	84
4228	YNR055C	15
4229	YNR056C	1
4230	YNR058W	14
4231	YNR059W	5
4232	YNR060W	9
4233	YNR061C	1
4234	YNR063W	1
4235	YNR064C	59
4236	YNR065C	18
4237	YNR066C	1
4238	YNR067C	17
4239	YNR068C	0
4240	YNR069C	0
4241	YNR070W	6
4242	YNR071C	30
4243	YNR072W	0
4244	YNR074C	51
4245	YNR075W	0
4246	YOL001W	4
4247	YOL002C	76
4248	YOL003C	45
4249	YOL004W	81
4250	YOL005C	90
4251	YOL006C	92
4252	YOL008W	69
4253	YOL009C	17
4254	YOL010W	95
4255	YOL011W	12
4256	YOL012C	86
4257	YOL013C	61
4258	YOL014W	0
4259	YOL015W	0
4260	YOL016C	41
4261	YOL017W	0
4262	YOL018C	83
4263	YOL019W	12
4264	YOL020W	5
4265	YOL021C	98
4266	YOL022C	84
4267	YOL024W	0
4268	YOL028C	0
4269	YOL030W	15
4270	YOL031C	25
4271	YOL032W	46
4272	YOL033W	83
4273	YOL034W	82
4274	YOL035C	0
4275	YOL036W	2
4276	YOL038W	97
4277	YOL039W	11
4278	YOL041C	78
4279	YOL042W	22
4280	YOL043C	53
4281	YOL044W	2
4282	YOL045W	20
4283	YOL046C	0
4284	YOL050C	0
4285	YOL051W	6
4286	YOL052C	83
4287	YOL054W	44
4288	YOL055C	16
4289	YOL056W	2
4290	YOL058W	71
4291	YOL059W	13
4292	YOL061W	18
4293	YOL062C	18
4294	YOL063C	5
4295	YOL064C	34
4296	YOL065C	41
4297	YOL066C	51
4298	YOL067C	2
4299	YOL068C	34
4300	YOL069W	50
4301	YOL070C	4
4302	YOL072W	9
4303	YOL073C	15
4304	YOL075C	50
4305	YOL077C	97
4306	YOL078W	16
4307	YOL080C	78
4308	YOL081W	28
4309	YOL082W	0
4310	YOL083W	0
4311	YOL085C	0
4312	YOL086C	5
4313	YOL087C	71
4314	YOL088C	6
4315	YOL089C	7
4316	YOL090W	89
4317	YOL091W	0
4318	YOL093W	96
4319	YOL094C	97
4320	YOL095C	14
4321	YOL097C	93
4322	YOL098C	49
4323	YOL099C	0
4324	YOL100W	28
4325	YOL101C	0
4326	YOL102C	63
4327	YOL103W	50
4328	YOL103W-B	2
4329	YOL104C	2
4330	YOL105C	3
4331	YOL106W	0
4332	YOL107W	71
4333	YOL108C	6
4334	YOL109W	0
4335	YOL110W	5
4336	YOL111C	13
4337	YOL112W	61
4338	YOL113W	6
4339	YOL115W	64
4340	YOL116W	3
4341	YOL117W	2
4342	YOL118C	0
4343	YOL122C	41
4344	YOL123W	86
4345	YOL124C	93
4346	YOL126C	4
4347	YOL127W	87
4348	YOL128C	0
4349	YOL129W	29
4350	YOL130W	9
4351	YOL131W	0
4352	YOL132W	6
4353	YOL133W	95
4354	YOL135C	65
4355	YOL136C	3
4356	YOL137W	19
4357	YOL138C	53
4358	YOL139C	98
4359	YOL140W	37
4360	YOL142W	85
4361	YOL143C	31
4362	YOL144W	12
4363	YOL145C	85
4364	YOL146W	60
4365	YOL147C	53
4366	YOL148C	10
4367	YOL149W	6
4368	YOL150C	0
4369	YOL151W	14
4370	YOL152W	20
4371	YOL154W	10
4372	YOL156W	0
4373	YOL159C	0
4374	YOR001W	75
4375	YOR003W	12
4376	YOR004W	80
4377	YOR005C	67
4378	YOR006C	89
4379	YOR007C	77
4380	YOR008C	6
4381	YOR009W	0
4382	YOR010C	0
4383	YOR011W	3
4384	YOR013W	0
4385	YOR014W	91
4386	YOR016C	11
4387	YOR017W	9
4388	YOR018W	11
4389	YOR020C	88
4390	YOR023C	4
4391	YOR025W	23
4392	YOR026W	4
4393	YOR027W	95
4394	YOR028C	0
4395	YOR029W	0
4396	YOR031W	0
4397	YOR032C	13
4398	YOR033C	48
4399	YOR034C	17
4400	YOR035C	32
4401	YOR036W	78
4402	YOR037W	8
4403	YOR038C	22
4404	YOR039W	90
4405	YOR040W	9
4406	YOR042W	11
4407	YOR043W	13
4408	YOR045W	4
4409	YOR046C	83
4410	YOR047C	1
4411	YOR048C	76
4412	YOR049C	16
4413	YOR050C	0
4414	YOR051C	6
4415	YOR053W	0
4416	YOR054C	7
4417	YOR056C	83
4418	YOR057W	82
4419	YOR058C	21
4420	YOR059C	19
4421	YOR060C	2
4422	YOR061W	30
4423	YOR062C	0
4424	YOR063W	94
4425	YOR064C	24
4426	YOR065W	86
4427	YOR066W	2
4428	YOR067C	78
4429	YOR068C	0
4430	YOR069W	79
4431	YOR070C	83
4432	YOR071C	2
4433	YOR072W	0
4434	YOR073W	11
4435	YOR074C	88
4436	YOR075W	22
4437	YOR076C	1
4438	YOR078W	2
4439	YOR079C	57
4440	YOR080W	12
4441	YOR081C	9
4442	YOR082C	0
4443	YOR083W	1
4444	YOR084W	10
4445	YOR085W	74
4446	YOR086C	22
4447	YOR087W	22
4448	YOR089C	91
4449	YOR090C	81
4450	YOR092W	8
4451	YOR093C	67
4452	YOR095C	87
4453	YOR096W	74
4454	YOR097C	1
4455	YOR098C	3
4456	YOR099W	17
4457	YOR100C	73
4458	YOR101W	66
4459	YOR102W	0
4460	YOR103C	83
4461	YOR104W	6
4462	YOR106W	11
4463	YOR107W	8
4464	YOR108W	1
4465	YOR109W	16
4466	YOR110W	7
4467	YOR111W	70
4468	YOR112W	89
4469	YOR113W	59
4470	YOR114W	2
4471	YOR115C	28
4472	YOR116C	90
4473	YOR117W	94
4474	YOR118W	16
4475	YOR119C	94
4476	YOR120W	61
4477	YOR121C	0
4478	YOR122C	78
4479	YOR123C	73
4480	YOR124C	15
4481	YOR125C	71
4482	YOR127W	17
4483	YOR128C	38
4484	YOR129C	11
4485	YOR130C	40
4486	YOR131C	25
4487	YOR132W	16
4488	YOR133W	98
4489	YOR134W	23
4490	YOR136W	81
4491	YOR138C	5
4492	YOR140W	18
4493	YOR141C	64
4494	YOR142W	93
4495	YOR142W-A	0
4496	YOR143C	71
4497	YOR144C	10
4498	YOR145C	94
4499	YOR146W	0
4500	YOR147W	3
4501	YOR148C	6
4502	YOR150W	84
4503	YOR151C	90
4504	YOR153W	23
4505	YOR154W	43
4506	YOR155C	22
4507	YOR156C	34
4508	YOR157C	96
4509	YOR158W	6
4510	YOR159C	79
4511	YOR160W	77
4512	YOR161C	72
4513	YOR162C	2
4514	YOR164C	64
4515	YOR165W	39
4516	YOR167C	75
4517	YOR171C	31
4518	YOR172W	3
4519	YOR173W	41
4520	YOR174W	7
4521	YOR175C	87
4522	YOR176W	81
4523	YOR177C	1
4524	YOR178C	12
4525	YOR179C	1
4526	YOR180C	22
4527	YOR181W	62
4528	YOR184W	83
4529	YOR185C	36
4530	YOR187W	93
4531	YOR188W	11
4532	YOR189W	0
4533	YOR190W	7
4534	YOR191W	14
4535	YOR192C	1
4536	YOR194C	65
4537	YOR195W	6
4538	YOR196C	86
4539	YOR197W	29
4540	YOR198C	23
4541	YOR201C	47
4542	YOR202W	30
4543	YOR204W	77
4544	YOR205C	16
4545	YOR206W	87
4546	YOR207C	97
4547	YOR208W	24
4548	YOR209C	67
4549	YOR210W	79
4550	YOR211C	22
4551	YOR212W	86
4552	YOR213C	1
4553	YOR214C	0
4554	YOR215C	10
4555	YOR217W	93
4556	YOR219C	9
4557	YOR220W	3
4558	YOR221C	6
4559	YOR222W	59
4560	YOR224C	97
4561	YOR225W	0
4562	YOR226C	45
4563	YOR227W	5
4564	YOR229W	2
4565	YOR230W	1
4566	YOR231W	51
4567	YOR232W	96
4568	YOR233W	18
4569	YOR236W	69
4570	YOR239W	19
4571	YOR241W	81
4572	YOR242C	4
4573	YOR243C	95
4574	YOR244W	96
4575	YOR245C	89
4576	YOR246C	93
4577	YOR247W	0
4578	YOR249C	9
4579	YOR250C	86
4580	YOR251C	66
4581	YOR252W	35
4582	YOR254C	87
4583	YOR257W	86
4584	YOR258W	38
4585	YOR259C	96
4586	YOR260W	46
4587	YOR261C	98
4588	YOR262W	89
4589	YOR263C	0
4590	YOR264W	2
4591	YOR265W	58
4592	YOR266W	2
4593	YOR267C	18
4594	YOR269W	49
4595	YOR270C	95
4596	YOR271C	80
4597	YOR272W	90
4598	YOR273C	9
4599	YOR274W	83
4600	YOR275C	82
4601	YOR276W	4
4602	YOR279C	2
4603	YOR281C	80
4604	YOR282W	0
4605	YOR283W	29
4606	YOR284W	0
4607	YOR285W	36
4608	YOR286W	48
4609	YOR288C	18
4610	YOR289W	84
4611	YOR290C	60
4612	YOR292C	19
4613	YOR293W	81
4614	YOR294W	63
4615	YOR295W	17
4616	YOR297C	2
4617	YOR298C-A	91
4618	YOR298W	4
4619	YOR299W	11
4620	YOR300W	0
4621	YOR302W	0
4622	YOR303W	33
4623	YOR304W	81
4624	YOR305W	8
4625	YOR307C	59
4626	YOR308C	68
4627	YOR309C	0
4628	YOR310C	92
4629	YOR311C	22
4630	YOR312C	96
4631	YOR313C	4
4632	YOR314W	0
4633	YOR315W	1
4634	YOR316C	12
4635	YOR317W	55
4636	YOR318C	0
4637	YOR319W	58
4638	YOR320C	7
4639	YOR321W	9
4640	YOR322C	11
4641	YOR323C	86
4642	YOR324C	0
4643	YOR325W	0
4644	YOR326W	79
4645	YOR327C	60
4646	YOR329C	4
4647	YOR331C	0
4648	YOR332W	94
4649	YOR333C	0
4650	YOR334W	21
4651	YOR335C	97
4652	YOR336W	73
4653	YOR338W	5
4654	YOR339C	65
4655	YOR340C	28
4656	YOR341W	87
4657	YOR344C	5
4658	YOR345C	0
4659	YOR346W	76
4660	YOR348C	15
4661	YOR349W	50
4662	YOR350C	0
4663	YOR351C	11
4664	YOR352W	10
4665	YOR353C	22
4666	YOR354C	2
4667	YOR355W	4
4668	YOR356W	86
4669	YOR358W	29
4670	YOR359W	18
4671	YOR360C	35
4672	YOR361C	94
4673	YOR362C	96
4674	YOR363C	0
4675	YOR364W	0
4676	YOR366W	0
4677	YOR367W	63
4678	YOR368W	13
4679	YOR370C	35
4680	YOR371C	2
4681	YOR372C	2
4682	YOR373W	9
4683	YOR374W	62
4684	YOR375C	39
4685	YOR377W	0
4686	YOR378W	17
4687	YOR379C	0
4688	YOR380W	4
4689	YOR381W	13
4690	YOR382W	1
4691	YOR383C	0
4692	YOR384W	25
4693	YOR385W	1
4694	YOR386W	68
4695	YOR387C	1
4696	YOR388C	20
4697	YOR389W	7
4698	YOR390W	23
4699	YOR392W	0
4700	YOR393W	1
4701	YPL001W	81
4702	YPL002C	87
4703	YPL003W	41
4704	YPL004C	7
4705	YPL005W	2
4706	YPL007C	3
4707	YPL008W	93
4708	YPL009C	82
4709	YPL010W	88
4710	YPL011C	5
4711	YPL012W	83
4712	YPL013C	76
4713	YPL014W	2
4714	YPL016W	16
4715	YPL018W	1
4716	YPL019C	4
4717	YPL020C	47
4718	YPL022W	88
4719	YPL023C	15
4720	YPL024W	5
4721	YPL025C	0
4722	YPL026C	12
4723	YPL027W	0
4724	YPL028W	92
4725	YPL029W	87
4726	YPL031C	35
4727	YPL032C	13
4728	YPL034W	3
4729	YPL036W	14
4730	YPL037C	89
4731	YPL038W	12
4732	YPL040C	84
4733	YPL042C	76
4734	YPL043W	89
4735	YPL045W	84
4736	YPL046C	80
4737	YPL047W	7
4738	YPL048W	30
4739	YPL049C	1
4740	YPL050C	17
4741	YPL051W	74
4742	YPL052W	1
4743	YPL053C	0
4744	YPL055C	2
4745	YPL056C	0
4746	YPL057C	13
4747	YPL059W	89
4748	YPL060W	41
4749	YPL061W	2
4750	YPL063W	63
4751	YPL064C	30
4752	YPL065W	84
4753	YPL066W	4
4754	YPL067C	12
4755	YPL068C	2
4756	YPL070W	9
4757	YPL071C	2
4758	YPL073C	0
4759	YPL074W	63
4760	YPL075W	2
4761	YPL076W	58
4762	YPL077C	2
4763	YPL078C	52
4764	YPL082C	77
4765	YPL083C	39
4766	YPL084W	29
4767	YPL085W	43
4768	YPL086C	92
4769	YPL087W	59
4770	YPL088W	73
4771	YPL089C	43
4772	YPL090C	96
4773	YPL091W	97
4774	YPL092W	16
4775	YPL093W	95
4776	YPL094C	40
4777	YPL095C	17
4778	YPL096W	35
4779	YPL097W	83
4780	YPL098C	56
4781	YPL100W	30
4782	YPL101W	55
4783	YPL102C	0
4784	YPL104W	76
4785	YPL105C	34
4786	YPL106C	60
4787	YPL107W	8
4788	YPL108W	3
4789	YPL109C	59
4790	YPL110C	16
4791	YPL111W	83
4792	YPL112C	4
4793	YPL113C	9
4794	YPL114W	0
4795	YPL115C	37
4796	YPL116W	20
4797	YPL118W	7
4798	YPL119C	25
4799	YPL120W	76
4800	YPL121C	6
4801	YPL122C	89
4802	YPL124W	0
4803	YPL125W	71
4804	YPL126W	29
4805	YPL127C	56
4806	YPL128C	9
4807	YPL129W	17
4808	YPL130W	1
4809	YPL131W	89
4810	YPL132W	74
4811	YPL133C	16
4812	YPL134C	12
4813	YPL135C-A	0
4814	YPL135W	54
4815	YPL136W	0
4816	YPL137C	7
4817	YPL138C	9
4818	YPL139C	1
4819	YPL140C	19
4820	YPL141C	24
4821	YPL144W	1
4822	YPL145C	20
4823	YPL146C	56
4824	YPL147W	84
4825	YPL149W	58
4826	YPL150W	30
4827	YPL151C	95
4828	YPL152W	63
4829	YPL153C	36
4830	YPL154C	93
4831	YPL155C	34
4832	YPL156C	2
4833	YPL157W	57
4834	YPL158C	2
4835	YPL159C	2
4836	YPL160W	92
4837	YPL161C	2
4838	YPL162C	56
4839	YPL163C	0
4840	YPL164C	39
4841	YPL166W	2
4842	YPL169C	71
4843	YPL170W	76
4844	YPL171C	26
4845	YPL172C	84
4846	YPL174C	46
4847	YPL175W	92
4848	YPL177C	16
4849	YPL178W	89
4850	YPL179W	3
4851	YPL180W	7
4852	YPL181W	22
4853	YPL183W-A	24
4854	YPL187W	3
4855	YPL188W	25
4856	YPL189W	11
4857	YPL190C	29
4858	YPL191C	55
4859	YPL192C	0
4860	YPL193W	2
4861	YPL194W	4
4862	YPL195W	84
4863	YPL196W	57
4864	YPL200W	0
4865	YPL201C	1
4866	YPL202C	1
4867	YPL203W	77
4868	YPL204W	97
4869	YPL205C	0
4870	YPL207W	60
4871	YPL208W	12
4872	YPL209C	94
4873	YPL210C	68
4874	YPL211W	94
4875	YPL212C	76
4876	YPL213W	85
4877	YPL214C	25
4878	YPL215W	16
4879	YPL216W	6
4880	YPL217C	90
4881	YPL218W	96
4882	YPL219W	2
4883	YPL220W	93
4884	YPL221W	5
4885	YPL222W	59
4886	YPL224C	36
4887	YPL226W	21
4888	YPL227C	85
4889	YPL228W	13
4890	YPL229W	2
4891	YPL231W	17
4892	YPL232W	32
4893	YPL233W	7
4894	YPL234C	31
4895	YPL235W	94
4896	YPL236C	69
4897	YPL237W	95
4898	YPL238C	0
4899	YPL240C	62
4900	YPL241C	1
4901	YPL242C	56
4902	YPL243W	58
4903	YPL244C	97
4904	YPL245W	3
4905	YPL246C	28
4906	YPL247C	87
4907	YPL248C	9
4908	YPL249C	71
4909	YPL249C-A	87
4910	YPL250C	0
4911	YPL251W	0
4912	YPL252C	91
4913	YPL253C	1
4914	YPL254W	14
4915	YPL255W	2
4916	YPL256C	5
4917	YPL257W	0
4918	YPL257W-B	0
4919	YPL258C	10
4920	YPL259C	97
4921	YPL260W	18
4922	YPL262W	86
4923	YPL263C	82
4924	YPL264C	40
4925	YPL265W	30
4926	YPL266W	98
4927	YPL267W	1
4928	YPL269W	4
4929	YPL270W	19
4930	YPL271W	19
4931	YPL272C	1
4932	YPL274W	1
4933	YPL277C	2
4934	YPL280W	0
4935	YPR001W	2
4936	YPR003C	44
4937	YPR004C	82
4938	YPR005C	0
4939	YPR006C	15
4940	YPR007C	8
4941	YPR008W	12
4942	YPR010C	94
4943	YPR010C-A	4
4944	YPR011C	39
4945	YPR014C	0
4946	YPR015C	36
4947	YPR016C	91
4948	YPR017C	5
4949	YPR018W	16
4950	YPR019W	92
4951	YPR020W	16
4952	YPR021C	25
4953	YPR023C	81
4954	YPR025C	77
4955	YPR028W	88
4956	YPR029C	93
4957	YPR030W	2
4958	YPR031W	42
4959	YPR032W	30
4960	YPR033C	95
4961	YPR034W	3
4962	YPR035W	86
4963	YPR036W	74
4964	YPR037C	19
4965	YPR040W	81
4966	YPR041W	95
4967	YPR042C	7
4968	YPR045C	56
4969	YPR046W	1
4970	YPR047W	86
4971	YPR048W	84
4972	YPR049C	15
4973	YPR051W	73
4974	YPR052C	47
4975	YPR054W	3
4976	YPR055W	48
4977	YPR056W	77
4978	YPR057W	2
4979	YPR058W	39
4980	YPR062W	31
4981	YPR063C	8
4982	YPR065W	50
4983	YPR066W	87
4984	YPR067W	83
4985	YPR068C	4
4986	YPR069C	82
4987	YPR070W	2
4988	YPR071W	0
4989	YPR072W	31
4990	YPR073C	80
4991	YPR074C	85
4992	YPR075C	5
4993	YPR076W	0
4994	YPR077C	0
4995	YPR078C	0
4996	YPR079W	10
4997	YPR081C	4
4998	YPR082C	92
4999	YPR083W	3
5000	YPR084W	3
5001	YPR085C	9
5002	YPR086W	89
5003	YPR088C	95
5004	YPR091C	21
5005	YPR093C	6
5006	YPR094W	92
5007	YPR095C	16
5008	YPR096C	0
5009	YPR097W	18
5010	YPR099C	0
5011	YPR100W	68
5012	YPR101W	1
5013	YPR102C	94
5014	YPR103W	95
5015	YPR104C	31
5016	YPR105C	75
5017	YPR106W	1
5018	YPR107C	47
5019	YPR108W	97
5020	YPR110C	92
5021	YPR111W	15
5022	YPR112C	92
5023	YPR113W	94
5024	YPR114W	7
5025	YPR115W	1
5026	YPR118W	79
5027	YPR119W	55
5028	YPR120C	10
5029	YPR121W	0
5030	YPR122W	5
5031	YPR123C	0
5032	YPR124W	4
5033	YPR125W	30
5034	YPR126C	0
5035	YPR128C	28
5036	YPR129W	74
5037	YPR130C	0
5038	YPR132W	91
5039	YPR133C	67
5040	YPR134W	1
5041	YPR135W	55
5042	YPR136C	0
5043	YPR137C-A	0
5044	YPR137C-B	0
5045	YPR137W	85
5046	YPR138C	19
5047	YPR141C	89
5048	YPR143W	19
5049	YPR144C	68
5050	YPR145W	35
5051	YPR148C	2
5052	YPR149W	12
5053	YPR152C	7
5054	YPR154W	8
5055	YPR155C	16
5056	YPR156C	11
5057	YPR157W	17
5058	YPR159W	17
5059	YPR160C-A	0
5060	YPR160W	86
5061	YPR161C	24
5062	YPR162C	57
5063	YPR163C	34
5064	YPR164W	1
5065	YPR165W	70
5066	YPR167C	27
5067	YPR168W	66
5068	YPR169W	15
5069	YPR171W	2
5070	YPR172W	9
5071	YPR173C	96
5072	YPR174C	0
5073	YPR175W	87
5074	YPR176C	92
5075	YPR177C	0
5076	YPR178W	90
5077	YPR179C	6
5078	YPR180W	80
5079	YPR181C	94
5080	YPR182W	89
5081	YPR183W	88
5082	YPR184W	71
5083	YPR185W	15
5084	YPR187W	85
5085	YPR188C	3
5086	YPR189W	71
5087	YPR190C	35
5088	YPR191W	20
5089	YPR193C	3
5090	YPR194C	8
5091	YPR198W	9
5092	YPR201W	19
5093	YPR203W	0
